brand,tee_url,polo_url,dress_shirt_url,jeans_url,dress_pants_url,sweater_url,outerwear_url,shoes_url,site_domain,search_url_on_file,source,note
Arc'teryx,https://arcteryx.com/us/en/c/mens/shirts-and-tops,https://arcteryx.com/us/en/search?q=polo,https://arcteryx.com/us/en/c/mens/veilance/tops/wid-nl524x6l,NONE,https://arcteryx.com/us/en/c/mens/veilance/bottoms/wid-nl524x6l,NONE,https://arcteryx.com/us/en/c/mens/shell-jackets,NONE,arcteryx.com,https://arcteryx.com/us/en/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: arcteryx.com/us/en","Routes: parent 3, search 1, cat 1. US store arcteryx.com/us/en; search_url_on_file works; Veilance category URLs need their wid-nl524x6l suffix; lazy-loading tiles tee (parent): no tee-only category; Shirts & Tops mixes tees with LS crews, an overshirt, a hoody; ECM Kragg T-Shirt not labelled Men's (likely  || polo (search): no polo category; unfiltered search but all 3 results are men's Veilance polos (no gender facet needed today - fragile if women's  || dress_shirt (parent): no dress-shirt category; Veilance (tailored line) tops mixes collared/suiting shirts with tees, polos, midlayers; wid- suffix requ || dress_pants (parent): no dress-pants category; Veilance refined/softshell city pants (+ a few shorts after tile 12); wid- suffix required || outerwear (cat): no all-jackets men's category (/c/mens/jackets redirects to search); nav splits shell-jackets vs insulated-jackets (/us/en/c/mens/"
Vince,https://www.vince.com/men-t-shirts-polos/,https://www.vince.com/men-t-shirts-polos/,https://www.vince.com/men-shirts/,https://www.vince.com/jean-for-men/,https://www.vince.com/men-pants/,https://www.vince.com/men-sweaters/,https://www.vince.com/men-jackets-outerwear/,https://www.vince.com/men-shoes/,vince.com,https://www.vince.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.vince.com","Routes: cat 5, parent 3. US store www.vince.com (root redirects to /home); search_url_on_file works but is unisex (no gender filter); men's jeans are Citizens of Humanity-branded tee (parent): no tee-only category in nav; 'T-Shirts & Polos' mixed (tees + polos + a quarter-zip) || polo (parent): no polo-only category; 'T-Shirts & Polos' mixed || dress_shirt (cat): no dress-shirt category; Shirts = button-ups (mostly casual, some poplin) || jeans (cat): men's jeans listing on Vince's store carries Citizens of Humanity-branded jeans (third-party brand, not Vince-made); slug is 'jean || dress_pants (parent): no dress-pants category; Pants mixes chinos/trousers/5-pockets; tailored Wool Classic Pant lives in /mens-suiting/ mixed with spor || outerwear (cat): includes vests and shirt jackets"
Rails,https://www.rails.com/collections/mens-t-shirts-polos,https://www.rails.com/collections/mens-t-shirts-polos,https://www.rails.com/collections/mens-shirts,https://www.rails.com/collections/mens-denim,https://www.rails.com/collections/mens-pants,https://www.rails.com/collections/mens-sweaters,https://www.rails.com/collections/mens-jackets-coats,NONE,rails.com,https://www.rails.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.rails.com","Routes: cat 4, parent 3. US store www.rails.com (Shopify); all men's collections product_type MEN; no tee-only or polo-only collection; search_url_on_file not tested (not needed) tee (parent): no tee-only collection (only mens-t-shirt-bundles/tee-exchanges); 'T-Shirts & Polos' mixed with polos, thermals, henleys, a hoodie || polo (parent): no polo-only collection; 'T-Shirts & Polos' mixed || dress_shirt (cat): no dress-shirt category; Shirts = casual button-ups and overshirts || jeans (cat): small but all jeans; all product_type MEN || dress_pants (parent): no dress-pants category; Pants = trousers/chinos plus sweatpants; mens-suiting is a mixed edit (blazers, belts, tees, jeans) so no || outerwear (cat): includes blazers and shirt jackets"
Club Monaco,NC,https://www.clubmonaco.com/collections/mens-polo-shirts,NC,https://www.clubmonaco.com/collections/mens-denim-jeans,NC,https://www.clubmonaco.com/collections/mens-sweaters,NC,NONE,clubmonaco.com,https://www.clubmonaco.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.clubmonaco.com","Routes: cat 4, NC 3. US store www.clubmonaco.com (Shopify). Men's assortment appears to be winding down/sold through: nav only shows coarse men's parents (mens-tees-shirts-sweaters, mens-pants-shorts, mens-blazers-suiting); finer collections exist but render 0-2 tiles. Recheck later; search_url_on_file not tested tee NC: no live men's tee listing: tee collection empty, parent is mostly shorts/polos with a single tee; men's range is nearly sold throu || polo (cat): live but thin (2 tiles; products.json lists 9); men's range is nearly sold through on the US Shopify store: rendered listings show || dress_shirt NC: men's shirts listing empty; men's range is nearly sold through on the US Shopify store: rendered listings show far fewer tiles tha || jeans (cat): live but thin; men's range is nearly sold through on the US Shopify store: rendered listings show far fewer tiles than products.js || dress_pants (cat): weak pass: single sold-out dress-pant tile; coordinator may prefer NC or the mixed parent mens-pants-shorts (dress trousers + chin || sweater (cat): weak pass: single tile; men's range is nearly sold through on the US Shopify store: rendered listings show far fewer tiles than pr || outerwear NC: no live men's jackets/coats listing; men's range is nearly sold through on the US Shopify store: rendered listings show far fewer  || VERIFICATION 21 Sep: dress_pants set to NC - men's pants holds one product (Sutton Linen Dress Pant), sold out / final sale. Sweater (1 product) is a thin pass; the men's range looks to be winding down."
PAIGE,https://paige.com/collection/men-tees,https://paige.com/collection/men-shirts,https://paige.com/collection/men-shirts,https://paige.com/collection/men-denim,https://paige.com/collection/men-pants,https://paige.com/collection/men-sweaters-and-sweatshirts,https://paige.com/collection/men-jackets,NONE,paige.com,https://www.paige.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: paige.com","Routes: cat 4, parent 3. store is paige.com (www.paige.com redirects there); non-Shopify-style /collection/ (singular) paths; search_url_on_file www.paige.com/search?q= returns Not Found (dead); prices showed 'Extra 25% off' Friends & Family promo on 20 Sep tee (cat): includes a tank and a sweater-tee || polo (parent): no polo collection (/collection/men-polos has no tiles); polos live in Shirts mixed with button-ups (only 2 polos in first 13 tile || dress_shirt (cat): no dress-shirt category; Shirts = casual button-ups (plus a few polos, henley, overshirt) || dress_pants (parent): no dress-pants category; Pants mixes trousers, chinos, 5-pocket twill pants, a cargo || sweater (parent): no sweaters-only collection; 'Sweaters & Sweatshirts' mixed (knits + hoodie + polo)"
AG,https://www.agjeans.com/collections/mens-tees,https://www.agjeans.com/collections/mens-polos,https://www.agjeans.com/collections/mens-shirts,https://www.agjeans.com/collections/mens-jeans,https://www.agjeans.com/collections/mens-pants-and-trousers,https://www.agjeans.com/collections/mens-sweaters,https://www.agjeans.com/collections/mens-jackets-and-outerwear,NONE,agjeans.com,https://www.agjeans.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.agjeans.com","Routes: cat 6, parent 1. US store www.agjeans.com (Shopify); products tagged Gender:Men; search_url_on_file not tested; nav shows Friends & Family promo collection tee (cat): includes a polo and long-sleeves || polo (cat): collection not in the nav menu but a stable handle from /collections.json; only one polo style in several fabrics || dress_shirt (cat): no dress-shirt category; Shirts = casual button-ups/work/western/CPO shirts || dress_pants (parent): no dress-pants category; 'Pants & Trousers' = 5-pocket twill/sueded pants with some trousers (Archie Trouser, Archie Officer Pant) || sweater (cat): live but thin (2 tiles); /collections/mens-knitwear is knit tees/henleys, not sweaters || outerwear (cat): includes a utility shirt and a sweater among jackets/blazers"
Ksubi,https://ksubi.com/collections/mens-tshirts,NONE,https://ksubi.com/collections/mens-shirts,https://ksubi.com/collections/mens-denim,NC,https://ksubi.com/collections/mens-knitwear,https://ksubi.com/collections/mens-jackets,NONE,ksubi.com,https://ksubi.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: ksubi.com","Routes: coll 5, NC 1. Shopify US store ksubi.com; site also has /collections/unisex-apparel but men's collections are tagged MENS; odd product_type values (female>/kids> on some MENS-tagged tees) are data noise; search URL live tee (coll): all products tagged MENS / PRD-Gender_MENS in products.json || dress_shirt (coll): no dress-shirt category; Shirts = button-ups (diner/bowling/LS shirts) || jeans (coll): mens-denim first tiles all jeans (collection may also hold denim shorts/jackets further down); fit subcollections e.g. mens-slim-f || dress_pants NC: appears not to make dress pants/chinos/trousers; https://ksubi.com/collections/mens-pants is cargo + track pants only || sweater (coll): small listing (4 items) || outerwear (coll): includes denim jackets"
Purple,https://purple-brand.com/collections/tees-t-shirts,NONE,https://purple-brand.com/collections/shirts,https://purple-brand.com/collections/denim,NC,https://purple-brand.com/collections/sweaters,https://purple-brand.com/collections/outerwear,NONE,purple-brand.com,https://purple-brand.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: purple-brand.com","Routes: cat 3, coll 2, NC 1. Shopify US store purple-brand.com; men's garment collections have unprefixed handles (denim, outerwear, tees-t-shirts) while women's are womens-*; verified via 'mens' tag in products.json; a 'Gift Cards' tile is injected first on every listing; search URL presumed live (Shopify) tee (cat): men's nav 'Tees & T-Shirts'; unprefixed handle but all products tagged 'mens' (women's use womens-* handles); includes tank + one  || dress_shirt (coll): no dress-shirt category; Shirts = casual button-ups/flannels; collection not in nav but all products tagged 'mens' || jeans (cat): men's nav Denim 'Shop All'; jeans plus denim shorts (short at tile 9); all tagged 'mens'; per-fit collections style-no-p001 etc. a || dress_pants NC: appears not to make dress pants/chinos/trousers || sweater (coll): only 4 products; not in nav; all tagged 'mens'. /collections/knitwear FAILS (contains women's Wordmark Pointelle Cardigan) || outerwear (cat): men's nav Outerwear; all tagged 'mens' (women's = womens-outerwear)"
Diesel,https://www.diesel.com/en-us/man/tshirts/,https://www.diesel.com/en-us/man/tshirts/,https://www.diesel.com/en-us/man/shirts/,https://www.diesel.com/en-us/man/denim/,https://www.diesel.com/en-us/man/pants/,https://www.diesel.com/en-us/man/sweaters/,https://www.diesel.com/en-us/man/jackets/,https://www.diesel.com/en-us/man/footwear/,diesel.com,https://www.diesel.com/en/search/?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: www.diesel.com","Routes: cat 6, parent 2. US store www.diesel.com/en-us (SFCC). search_url_on_file https://www.diesel.com/en/search/?q= is DEAD (404; /en/ also rewritten to /en-us/en/); working search is https://diesel.com/en-us/search-algolia?q= (no gender filter in URL) tee (cat): nav label 'T-shirts and Polos' (mixed tees+tanks+polos); a flannel shirt appears at tile 10 || polo (parent): no men's polo category (/man/polos/ redirects to /man/tshirts/); site search (search-algolia?q=polo) returns 9 polos but is not ge || dress_shirt (cat): no dress-shirt category; Shirts = button-ups (poplin, denim, bowling); one mesh polo shirt in first 10 || dress_pants (parent): no dress-pants category; nav 'Pants and Shorts' mixes chinos, cargos, track pants and shorts || sweater (cat): nav label 'Knitwear'"
Citizens of Humanity,https://citizensofhumanity.com/collections/mens-tees,https://citizensofhumanity.com/collections/mens-tops-collection,https://citizensofhumanity.com/collections/mens-shirting,https://citizensofhumanity.com/collections/mens-denim-collection,https://citizensofhumanity.com/collections/mens-pants,NONE,https://citizensofhumanity.com/collections/mens-jackets,NONE,citizensofhumanity.com,https://citizensofhumanity.com/search?q=,"Live read in Chrome 2026-09-21 (US store, no login): each URL loaded fresh, first 8-10 tiles read; Shopify tags via products.json/products/<h>.js where applicable. Store root seen: citizensofhumanity.com","Routes: cat 3, coll 2, parent 1. Shopify US store citizensofhumanity.com; nav 'Pants' href mens-non-denim 301s to mens-pants; search presumed live (Shopify /search) tee (coll): mens-tees not in nav (nav 'Shirts' = mens-tops-collection) but stable men's handle; mostly one tee style in many colours || polo (parent): no polo collection; men's nav 'Shirts' = all tops (tees+polos+shirts) || dress_shirt (coll): no dress-shirt category; mens-shirting = casual button-ups/overshirts (not in nav; nav 'Shirts' is mens-tops-collection incl. tees || jeans (cat): men's nav 'Jeans' || dress_pants (cat): no dress-pants category; nav 'Pants' (mens-non-denim redirects to mens-pants) = chinos + velvet/corduroy 5-pockets || outerwear (cat): men's nav 'Jackets & Outerwear'"
